filename,split_role,reference_event_id,reference_onset_time_sec,click_time_sec,lag_sec,coarse_label,event_source,trigger_reason
HR-3-15-26-(03).csv,test,121,411.9728698730469,412.14141845703125,0.168548583984375,REPEATED,repeated_peaks,binary_crossing
HR-3-8-26-(02).csv,train,1,62.242584228515625,62.403106689453125,0.1605224609375,REPEATED,repeated_peaks,binary_crossing
HR-3-8-26-(02).csv,train,2,62.68000793457031,62.804412841796875,0.1244049072265625,REPEATED,repeated_peaks,binary_crossing
HR-3-8-26-(02).csv,train,3,63.20170593261719,63.30604553222656,0.104339599609375,REPEATED,repeated_peaks,binary_crossing
HR-3-8-26-(02).csv,train,6,64.75877380371094,64.91127014160156,0.152496337890625,REPEATED,repeated_peaks,binary_crossing
HR-3-8-26-(02).csv,train,10,89.76014709472656,89.892578125,0.1324310302734375,REPEATED,repeated_peaks,binary_crossing
HR-3-8-26-(02).csv,train,11,90.22967529296875,90.39421081542969,0.1645355224609375,REPEATED,repeated_peaks,binary_crossing
HR-3-8-26-(02).csv,train,12,90.80354309082031,90.89584350585938,0.0923004150390625,REPEATED,repeated_peaks,binary_crossing
HR-3-8-26-(02).csv,train,15,92.57330322265625,92.70172119140625,0.12841796875,REPEATED,repeated_peaks,binary_crossing
HR-3-8-26-(02).csv,train,16,93.09500122070312,93.30368041992188,0.20867919921875,REPEATED,repeated_peaks,binary_crossing
HR-3-8-26-(02).csv,train,18,94.24273681640625,94.40727233886719,0.1645355224609375,REPEATED,repeated_peaks,binary_crossing
HR-3-8-26-(02).csv,train,21,107.71458435058594,107.95135498046875,0.2367706298828125,HOLD,hold_marker_edges,binary_crossing
HR-3-8-26-(02).csv,train,22,116.23030090332031,116.27845764160156,0.04815673828125,REPEATED,repeated_peaks,binary_crossing
HR-3-8-26-(02).csv,train,25,118.16058349609375,118.28498840332031,0.1244049072265625,REPEATED,repeated_peaks,binary_crossing
HR-3-8-26-(02).csv,train,26,118.80668640136719,118.88694763183594,0.08026123046875,REPEATED,repeated_peaks,binary_crossing
HR-3-8-26-(02).csv,train,27,119.37252807617188,119.48890686035156,0.1163787841796875,REPEATED,repeated_peaks,binary_crossing
HR-3-8-26-(02).csv,train,30,131.39566040039062,131.72874450683594,0.3330841064453125,HOLD,hold_marker_edges,binary_crossing
HR-3-8-26-(02).csv,train,31,139.4739532470703,139.55421447753906,0.08026123046875,REPEATED,repeated_peaks,binary_crossing
HR-3-8-26-(02).csv,train,32,140.07992553710938,140.1561737060547,0.0762481689453125,REPEATED,repeated_peaks,binary_crossing
HR-3-8-26-(02).csv,train,33,140.67787170410156,140.85845947265625,0.1805877685546875,REPEATED,repeated_peaks,binary_crossing
HR-3-8-26-(02).csv,train,34,141.12733459472656,141.259765625,0.1324310302734375,REPEATED,repeated_peaks,binary_crossing
